PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Referenced in sitemaps,No. of href inlinks,No. of redirect inlinks,No. of canonical inlinks,No. of hreflang inlinks,No. of pagination inlinks,No. of CSS inlinks,No. of IMG inlinks,No. of JS inlinks
20,https://www.birminghamboilerrepairs.uk/churchfield/glowworm-specialists,Churchfield Glow-worm Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/frankley/potterton-specialists,Frankley Potterton Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/bromford/heatline-specialists,Bromford Heatline Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/bournbrook/intergas-specialists,Bournbrook Intergas Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/frankley/biasi-specialists,Frankley Biasi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/gilbertstone/heatline-specialists,Gilbertstone Heatline Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/deritend/vaillant-specialists,Deritend Vaillant Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/gosta-green/heatline-specialists,Gosta Green Heatline Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/browns-green/atag-specialists,Browns Green Atag Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/bournville/vokera-specialists,Bournville Vokera Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/churchfield/intergas-specialists,Churchfield Intergas Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/brandwood-end/ariston-specialists,Brandwood End Ariston Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/gospel-oak/atag-specialists,Gospel Oak Atag Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/browns-green/potterton-specialists,Browns Green Potterton Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/bromford/alpha-boiler-specialists,Bromford Alpha Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/deritend/ariston-specialists,Deritend Ariston Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/bromford/vokera-specialists,Bromford Vokera Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/great-barr/potterton-specialists,Great Barr Potterton Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/brandwood-end/atag-specialists,Brandwood End Atag Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/castle-vale/heatline-specialists,Castle Vale Heatline Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/buckland-end/glowworm-specialists,Buckland End Glow-worm Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/churchfield/main-boiler-specialists,Churchfield Main Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/gilbertstone/potterton-specialists,Gilbertstone Potterton Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/fox-hollies/intergas-specialists,Fox Hollies Intergas Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/bournbrook/heatline-specialists,Bournbrook Heatline Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/boldmere/baxi-specialists,Boldmere Baxi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/deritend/glowworm-specialists,Deritend Glow-worm Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/billesley/intergas-specialists,Billesley Intergas Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/california/alpha-boiler-specialists,California Alpha Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/gib-heath/heatline-specialists,Gib Heath Heatline Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/boldmere/glowworm-specialists,Boldmere Glow-worm Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/gib-heath/glowworm-specialists,Gib Heath Glow-worm Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/gib-heath/vokera-specialists,Gib Heath Vokera Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/gospel-oak/ideal-boilers-specialists,Gospel Oak Ideal Boilers Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/four-oaks/glowworm-specialists,Four Oaks Glow-worm Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/deritend/main-boiler-specialists,Deritend Main Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/fox-hollies/baxi-specialists,Fox Hollies Baxi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/fox-hollies/vokera-specialists,Fox Hollies Vokera Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/gilbertstone/alpha-boiler-specialists,Gilbertstone Alpha Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/california/ariston-specialists,California Ariston Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/cofton-common/potterton-specialists,Cofton Common Potterton Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/great-barr/baxi-specialists,Great Barr Baxi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/gosta-green/baxi-specialists,Gosta Green Baxi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/frankley/intergas-specialists,Frankley Intergas Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/gravelly-hill/main-boiler-specialists,Gravelly Hill Main Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/browns-green/vaillant-specialists,Browns Green Vaillant Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/edgbaston/ariston-specialists,Edgbaston Ariston Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/chad-valley/glowworm-specialists,Chad Valley Glow-worm Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/deritend/biasi-specialists,Deritend Biasi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/cotteridge/biasi-specialists,Cotteridge Biasi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/cofton-common/intergas-specialists,Cofton Common Intergas Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/falcon-lodge/heatline-specialists,Falcon Lodge Heatline Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/camp-hill/glowworm-specialists,Camp Hill Glow-worm Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/birches-green/alpha-boiler-specialists,Birches Green Alpha Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/bournville/biasi-specialists,Bournville Biasi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/gilbertstone/biasi-specialists,Gilbertstone Biasi Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/castle-vale/vaillant-specialists,Castle Vale Vaillant Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/bournville/potterton-specialists,Bournville Potterton Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/gosta-green/glowworm-specialists,Gosta Green Glow-worm Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/erdington/ideal-boilers-specialists,Erdington Ideal Boilers Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/cotteridge/main-boiler-specialists,Cotteridge Main Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
20,https://www.birminghamboilerrepairs.uk/bordesley-green/ariston-specialists,Bordesley Green Ariston Specialists | Same Day Service | Fixed Price Quote,text/html; charset=utf-8,false,200,0,"https://birminghamboilerrepairs.uk/sitemap.xml
https://www.birminghamboilerrepairs.uk/sitemap.xml",0,0,0,0,0,0,0,0
